"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"YM-155",114,0.424351772097676,2.53569971493725e-06,1.73096007797605,1.35136425521751,0.129552285372699,0.239955140519924
"manumycin A",137,0.593305145122982,2.17696840820879e-14,1.13534192217142,0.887596708197693,0.348841688926937,0.179273949498092
"DC-45-A2",233,0.312878909473374,1.09857607878016e-06,1.75609090560025,1.53566958883405,0.0902467107684974,0.274309482806599
"triacsin C",233,-0.111194109496591,0.0903733653607045,1.48128888613327,1.13622901958333,-0.0139215818908249,0.163466816542713
"ML203",113,0.0344099766381439,0.717484125332807,9.59361598799695,1.67726685646588,-81.2019634435193,1.30005366127286
"vorinostat",232,0.579439991776073,3.32693295507768e-22,1.03003058806846,0.834697548004724,0.333564827608078,0.188710429343502
"tanespimycin",136,0.106455482852952,0.217380700546174,1.3404026956781,1.11981116316912,0.0033791083291741,0.215322275253104
"navitoclax",232,0.278502749716268,1.67297694122532e-05,1.78208197814137,1.25591532306427,-0.0686613375730758,0.217588415420103
"batimastat",113,0.46081914498428,2.80464924704824e-07,1.16903272507453,0.92731100879439,0.202962447948812,0.163345730644216
"PF-750",113,0.0121466821367094,0.898394263698018,0.995447208988483,0.740908985791666,-0.325984618322978,0.241466879075435
"BRD63610",136,0.57187131750413,3.54286163249884e-13,1.55149784670213,1.24411003826903,0.317469382354693,0.175377074991423
"neratinib",136,-0.103402020922233,0.230937244078012,2.34062964825674,1.4526214262016,-0.999412168923626,0.343973507682468
"cytosporone B",233,-0.0551811204281483,0.401799193618444,0.491000474637228,0.380334517456958,-0.0703991562829422,0.179400224574236
"UNC0638",137,0.294141054340571,0.00048520381039183,0.977224326256858,0.766537900232208,0.0851351593023962,0.146615904437505
"tozasertib",233,0.366963210259964,7.74009639027039e-09,1.48562447600387,1.19797251250583,0.132462208641534,0.192077884385896
"bortezomib",113,0.376010398608868,4.05596688189701e-05,1.31172746347813,1.07963191784404,0.140616317033961,0.187241182131043
"GW-843682X",205,0.541528442660761,5.1210702718109e-17,1.41448663444668,1.16879913658197,0.290995226533203,0.193913383775511
"CID 2853753",137,0.25428983670679,0.00271252738221775,0.554809479183285,0.424829501622471,0.0635748116818895,0.140252156120958
"ABT-751",216,0.436706416378514,1.79840402120855e-11,1.44359426613591,1.18695503268666,0.18407605265639,0.164310126481046
"BRD7137",233,0.479738857200184,8.17671651569312e-15,1.08688992310741,0.863840342138863,0.229582399366306,0.158619118401012
"2-bromopyruvate",113,-0.135996009359832,0.150926774353558,0.413224798486566,0.287924187157248,-0.00661822276222246,0.124382878359691
"PAC-1",233,0.136207898362196,0.0377430698797279,0.937938577100748,0.738573296212731,0.0184475888600136,0.160246463771463
"AC55649",233,0.436381807668076,2.989811079483e-12,0.844899105848808,0.59186149295093,0.189531984444853,0.12397457203105
"tamoxifen",113,0.0378172652734644,0.690869310240182,0.726618961951889,0.517290131188814,-0.0569014314231966,0.119779595791815
"kinetin riboside",232,0.39166692742332,6.32016462190161e-10,1.49878774227332,1.09932268651985,0.0381920356360237,0.200447994804642
"BMS-191011",232,-0.0769183916994264,0.243215370547405,0.675716301686496,0.505913708454708,-0.04407181593052,0.154711123199582
"nifedipine",232,-0.00930753017222513,0.887865682122585,0.692410091643811,0.530652574303749,-0.0295898848012546,0.150334380920537
"pifithrin-mu",232,0.387349405396079,1.00768355616157e-09,1.01093512690155,0.821461300991069,0.149938666014141,0.137025784038595
"16-beta-bromoandrosterone",233,0.220654201065423,0.000694021659654326,0.898918838262966,0.680658486516642,0.0225566783675362,0.176403869512729
"fatostatin",233,0.0626833866797902,0.340786869203445,0.873671641556772,0.691075313026257,-0.0367013874663751,0.155065784238538
"nutlin-3",112,0.21186733918642,0.0249250776477557,1.54385385252136,1.24627651736085,0.0353016499256795,0.233934972728442
"orteronel",111,0.177183917374749,0.0628339061468464,0.610353310150661,0.418997326547557,0.0294468973293218,0.144482840202315
"lenalidomide",112,0.205542766149057,0.0296955867214196,0.766737835130935,0.536640418075634,0.0146766318632666,0.148486131094164
"erastin",112,0.300498764153219,0.0012852808024802,1.38449818035866,1.09057227340666,0.0885375864406911,0.200262993658498
"LFM-A13",112,-0.166577110437855,0.0791916063177172,0.591830139221461,0.458925763078596,-0.146154073655733,0.227399577046592
"necrostatin-1",112,0.292311481439227,0.00176339806363801,0.844217609473849,0.613013871569124,0.0850401586813611,0.11967588237842
"zileuton",112,-0.214686385040083,0.0230194557965714,0.499875804590547,0.395163487390106,-0.062834590505858,0.212722160343226
"PX-12",95,0.680378239595238,3.35462365917971e-14,1.08889388850923,0.843496922421193,0.458224778666059,0.16054249018579
"nimodipine",95,-0.0287726321906537,0.781944671887522,0.391308786534061,0.285974086165049,-0.0186249728808336,0.142475436568018
"fumonisin B1",95,0.124435773007605,0.229568921404944,1.37850833449895,0.933951589778087,-0.0604947562837261,0.204356667234783
"salermide",95,0.216356938882916,0.0352146475042111,1.15140268605075,0.936287028728146,-0.0105079554289882,0.224734099631252
"lovastatin acid",112,0.189201215204511,0.0457233233745522,1.46733977729709,1.14441186876756,0.0185824458938089,0.184525780129036
"PT-630",231,0.100292975513546,0.128539421738452,0.564067001658029,0.365601042887194,0.00974880304998405,0.0910211230507866
"erastin-A8",112,-0.299049951806631,0.00136017132454388,0.380946875222483,0.292406677474727,-0.019851653345945,0.169724604688119
"NSC23766",112,0.0920710296098571,0.334289536059309,2.01180719135223,1.47991688798301,-0.327798443018832,0.230431985851155
"ML050",111,0.163584268430186,0.0862473834311323,0.637918288951289,0.486746446016119,0.0132063831006515,0.163171323430436
"FQI-1",112,0.225823067335304,0.0166617386531476,2.28060119255931,1.10386375582953,-1.85701434000853,0.345341569763218
"2-fluoropalmitic acid",111,-0.0231999456599114,0.809018672248698,0.647255247362464,0.44003546243903,-0.00678232972992654,0.129311393167871
"rosiglitazone",112,-0.0155268091944089,0.870922624974845,0.630171228929372,0.466727076694057,-0.0385420992697805,0.151004320169024
"cyanoquinoline 11",112,0.208675176031236,0.0272440290451391,1.14760896610567,0.893526493085357,0.0356605649411942,0.186167180277994
"sparfosic acid",112,-0.141461842384256,0.136806535918549,0.845877345345343,0.540526652328376,-0.0248828477273086,0.120755092199081
"fluoropyruvate",112,-0.205727551623437,0.0295459434963059,0.795834302899278,0.503603740323346,-0.0175944615096548,0.111730541767181
"RS-23597-190",112,0.0389457133549168,0.683498634592535,0.74456941215746,0.550840981449166,-0.00968512531390386,0.147952193175849
"ML210",112,0.376029915513713,4.39090842704756e-05,2.39978181134553,2.11933477759055,0.139808977147701,0.329021003778811
"olaparib",112,0.00242652932143167,0.979742357547558,1.31966971962505,0.960315555570819,-0.116207714049782,0.19730369642687
"parbendazole",111,0.615938277895194,6.24474788876806e-13,1.14848480672429,0.939776974151023,0.378477610345047,0.153065591402663
"QS-11",112,0.0912834164231557,0.338458448232649,1.03598523358372,0.768098338679931,-0.00140672899457139,0.159379891629932
"7-nitroindazole",112,-0.0190248142425848,0.84218530240783,0.567445717026481,0.431610464115189,-0.0328121482622457,0.153036952729707
"CIL41",112,0.166138651541609,0.0799958706536733,1.11896895423346,0.898798776841568,-0.013238006254938,0.218046095762395
"BRD9647",43,-0.369421129538626,0.0147685517509942,0.381668561165141,0.277775146657169,-0.0338879690428198,0.172458795881406
"PDMP",112,-0.304968713326799,0.00107726254542046,0.714160318641557,0.565676450680782,-0.0237466416848957,0.182794624546714
"AM-580",112,0.367363685919723,6.76379807434695e-05,1.10182401699649,0.8565810009903,0.134894114853658,0.156820953173426
"Alda-1",112,-0.021430824666691,0.82253639487382,0.447967774623234,0.301602919372562,-0.064225160367793,0.139937453024876
"AA-COCF3",112,0.428052894517217,2.50272580759061e-06,1.2588143379314,0.990453652901636,0.163371259460013,0.212593386497637
"SID 26681509",112,0.0508158856123934,0.59465975511393,0.950077169536654,0.735168526328416,-0.0243320471310304,0.185757863671969
"linsitinib",134,0.150201540468519,0.0832271786245199,0.998615168463029,0.750085508139027,0.0114809421481622,0.168568249770097
"tacrolimus",111,0.0164909261622062,0.863604526120607,0.695954598970715,0.564933921511173,-0.0438623582796254,0.211241000112522
"m-3M3-FBS",112,0.0722157629932518,0.449244771113641,0.765371893186587,0.583618711097478,-0.0393328096332335,0.147678216602656
"PRL-3 Inhibitor I",112,-0.00228040169573149,0.980962054040766,1.20436521839099,0.957699708192738,-0.0328875449639094,0.21999547326532
"BRD2762",112,-0.19069101414373,0.0440132472093603,0.396906169807079,0.295223865396573,-0.0227142787400434,0.163949840888545
"GW-405833",112,0.328730373306256,0.000401940304448228,0.872136636346003,0.671691622566559,0.107150368125312,0.161297694904014
"CIL56",96,0.254652699444705,0.0122861813154839,1.03489620056532,0.778271438582469,0.0647817265114577,0.203848132793357
"valdecoxib",112,0.00567698930684188,0.952628669870007,0.931312422690987,0.711427421185184,-0.038860161476107,0.205447138313954
"minoxidil",95,-0.394443489144932,7.6443503744385e-05,0.322387880017214,0.254202685930025,-0.0567402102201586,0.201391729146186
"PRIMA-1",112,0.501849677130422,1.73025540536533e-08,1.33965510294441,1.06498605952302,0.232673990156357,0.182668866022127
"penfluridol",95,0.0526468780818678,0.612367533369279,0.849579516158298,0.644436141198475,-0.210361551044161,0.160084776911943
"phloretin",112,0.140825222205687,0.138599688947113,0.794953801483215,0.568583778560918,0.0104673029297829,0.165274496659643
"CHIR-99021",112,0.0752006295289363,0.43067494790069,1.41606301029739,1.09403783406502,-0.14409272587873,0.199257462717912
"(-)-gallocatechin-3-monogallate",112,0.0101740181886621,0.915212213341549,1.94215562201735,1.23075458131113,-0.791848324556312,0.308411335990141
"CIL70",111,0.486455647155305,6.19640548045311e-08,1.03313014871879,0.797785138702019,0.229090655773751,0.208822846084567
"BRD6150",111,0.0585379091813056,0.541678102236791,0.477223682079537,0.288641947942699,-0.0756205493406399,0.120083460929402
"Ro-28-1675",112,-0.122739296311356,0.197308007902563,1.11274387557454,0.880397377439998,-0.0370311949382962,0.178978298200885
"BRD4046",112,0.343314729969573,0.00021069546615622,0.336058470455728,0.269120495337904,0.11703082438142,0.149286335771724
"CR-1-31B",111,0.26462698384437,0.00500557072339423,1.04678133917567,0.792371313530851,0.0654100511175113,0.194326042358498
"1S,3R-RSL-3",111,0.17922379537354,0.0598177446434741,2.61155656396405,1.9765083852687,-0.401231006807279,0.349787789819534
"SCH-529074",112,0.278724339626765,0.00292170288503263,0.82073726004177,0.617204350486372,0.0674846184224409,0.163079930781459
"flutamide",112,-0.319480028409685,0.000595684184057709,0.537063190352264,0.365483778377838,-0.0244106824249692,0.123781504183706
"TW-37",111,0.0294020117785607,0.759354121173507,1.4810683064136,1.22503940639707,-0.117388509734322,0.26229196591488
"BRD6825",112,0.1884741202863,0.0465777633622481,1.02169515755166,0.375952089706027,-5.2696117330092,0.280208205131826
"PNU-74654",112,0.466268129716545,2.20359205544292e-07,1.06177817481696,0.79551520923026,0.0606304617114861,0.214189093604648
"BRD2572",111,-0.0698717843060221,0.466183352963829,0.443617293041032,0.277739388684806,-0.0384394151836471,0.112767811342696
"BRD8418",112,-0.0951139193373335,0.318491565986175,0.535557917550682,0.396112952565499,-0.0547642836473281,0.145948471876463
"DG-041",111,-0.136711560387359,0.152496718382459,0.924034488432487,0.691274317941449,-0.195655874431217,0.188075652527424
"isoliquiritigenin",134,0.279947914194289,0.00105277057231364,0.660427601709844,0.452454073333652,0.0706194022534368,0.122678530614453
"FQI-2",112,0.46326411326745,2.69657005742471e-07,1.41208945553146,1.08325955148183,0.15313193940723,0.196511099046934
"darinaparsin",95,0.390394166361726,9.1874973787815e-05,0.720510298358491,0.475564439036683,0.147589068540879,0.12765725241553
"NPC-26",112,-0.0712812313378002,0.455149555106731,1.2560170193895,0.978536802799036,-0.0825646928896815,0.197142573176338
"fumagillol",112,0.114752565901656,0.228285355668691,1.16450067752982,0.938590282205218,-0.0609261881578904,0.194417195774383
"T-5345967",112,0.349182816584944,0.000161011533383257,1.08551044492195,0.84421149054197,0.097734036507783,0.180957614970235
"BRD9571",95,-0.0162878055870723,0.875510730254148,32.3890727730597,3.96577211236086,-6679.92922825001,11.3953744407908
"NSC 74859",112,-0.104222204625792,0.274134086269623,0.725496781202285,0.439105463104328,-0.0335097691269439,0.1110748945438
"CHEMBL399379",112,0.0514687390586047,0.589927754107007,0.912488923137642,0.721865463899777,-0.0383047769268217,0.196945722856264
"ASN 05257430",231,-0.0350438555926316,0.596185464290261,0.514807753552451,0.340964886993707,-0.288504697597968,0.112799963529536
