"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"WIKI4",508,0.0945133876319636,0.0331926461725756,1.9679907569813,1.6258340791437,-3.51693127637771,0.334943456238071
"Sepantronium bromide",509,0.0531737985073266,0.231090897104156,2.66185270311796,2.17343565666012,-1.66341891535279,0.259943633750008
"MIM1",509,-0.0021051560147739,0.962212147491947,2.58809566565538,2.17386857153242,-3.8020986933909,0.357321938708489
"WEHI-539",509,0.0314290370015767,0.479254021559357,2.39966290878989,2.00636824202358,-0.907136254219176,0.223924120565168
"BPD-00008900",509,0.0418806815979213,0.34570035344966,2.58003140760226,2.13712403308448,-3.72094800874494,0.313065585544101
"Foretinib",507,0.0424241388587505,0.34042727859242,1.5233932524947,1.14865774008284,-0.157662830530986,0.110898457103618
"BIBR-1532",507,0.00214189939692186,0.961629026683943,2.31619013241594,1.86129887242604,-4.03592655734053,0.253500158251222
"Pyridostatin",507,0.0287527093718472,0.518311381052628,2.08160013596033,1.64976049886588,-1.62853209680458,0.289164143420784
"AMG-319",506,-0.00226467868149856,0.959471533558696,3.64899544930547,2.74974930794466,-8.90242672947288,0.422594808239169
"MK-8776",506,0.0465755818886514,0.295714235777785,2.40710022241343,1.9309463658498,-1.13450339479021,0.284942096827678
"Vinorelbine",509,-0.0784215912788145,0.077120282675786,2.85655829925126,2.41705448087426,-0.682747387416242,0.269182202170909
"VX-11e",504,-0.0520814115293109,0.243164411255703,2.13330536925713,1.70853619146825,-1.14510893955433,0.22571951357976
"LJI308",504,0.0373923599115254,0.402218873267148,3.29873129224474,2.81816869464286,-9.03892618142722,0.500996043076221
"AZ6102",504,0.0623153156019118,0.162455809506474,1.66558821538437,1.22644544494048,-1.19113980092852,0.250516832302997
"GSK591",503,0.0219506903115515,0.623329543912607,2.69804442379342,2.20360920976143,-4.33033174927188,0.267075808961921
"VE821",502,0.0515302518535335,0.249139803167716,5.26858053584096,2.02013743320717,-9.74303703899977,0.636011720718401
"AZD6482",42,0.030204854826454,0.849398790005303,6.04558435586952,3.78519770209524,-13.1861325717713,0.838343520642754
"AT13148",503,-0.0485893261690341,0.276738045841377,2.34172940390644,1.83919903934394,-0.94122165003884,0.252494578222947
"BMS-754807",40,NA,NA,NA,NA,NA,NA
"JQ1",43,-0.0429916644562115,0.784288653712833,4.23155680290704,3.52966153460465,-5.22687158078253,0.460802558082181
