"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"Dactolisib",509,0.395087442779307,1.83471383613494e-20,1.40207424972251,1.09731990793648,0.138263846458732,0.136899575294246
"Pictilisib",519,0.186324211506735,1.9373664562005e-05,1.33451942484483,1.04656085721053,0.026919050259041,0.126399626976861
"AZD8055",83,0.103087795704518,0.353716169956684,1.47738310645083,1.16031152562917,-0.11423592505299,0.208803086495248
"PD0325901",540,0.546700075038688,2.06401620535644e-43,1.44499115011366,1.11090290993952,0.293430534250336,0.136679852028602
"Obatoclax Mesylate",492,0.385975736909279,6.32033683746984e-19,1.03073197515679,0.774071879596812,0.137992416557565,0.131571540575776
"5-Fluorouracil",543,0.534627163890256,1.81581514369155e-41,1.51994557115432,1.22497134695748,0.277725428349007,0.140235139493227
"Dasatinib",514,0.468650764990341,2.00323564903916e-29,2.03920725742792,1.49156630561989,0.208666318265224,0.137108154929507
"Paclitaxel",513,0.48992995904318,2.50055337742499e-32,1.907332185037,1.57377336068874,0.224350119231648,0.203350572479508
"Crizotinib",501,0.481103220119387,2.19454212195176e-30,1.40025457260958,1.06082520598349,0.211552229155299,0.150925053316394
"Rapamycin",504,0.419382543662557,6.88953755337236e-23,1.37795309294305,1.10437172027958,0.167635488038314,0.155609588332344
"Sorafenib",513,0.588894921748643,3.31640696377676e-49,1.06913177062,0.762212634692945,0.34503476044245,0.084221324528655
"BI-2536",39,NA,NA,NA,NA,NA,NA
"Irinotecan",538,0.548971755817984,1.13243473263286e-43,1.62376133824983,1.27117168125652,0.293458529563749,0.150455053354982
"Oxaliplatin",540,0.587388684512979,2.13931792176586e-51,1.36411885762079,1.08225055854725,0.339110631710062,0.139799937241118
"BMS-536924",509,0.306801331325181,1.48274169754084e-12,1.2776079210464,0.981512225611749,0.0683963484856547,0.127402726741134
"GSK1904529A",538,0.479524583928559,2.76494550667491e-32,0.969058674136591,0.75620323173549,0.224560411486857,0.115872684810416
"Tozasertib",43,0.413087910784397,0.00590291715939307,1.40017859444551,1.10530742284792,0.148653160759381,0.190870960485414
"PF-4708671",43,0.208938102100497,0.178747541163508,1.03717660228927,0.829323644610452,-0.117959511808529,0.254077308240862
"PRIMA-1MET",492,0.503599232176869,5.34918200630264e-33,1.59858503579293,1.3284957699601,0.248307205600246,0.172194481817826
"Erlotinib",509,0.336354601192948,6.27953454615616e-15,1.18183363121168,0.913061481100415,0.0820209953389301,0.134264199751869
"Niraparib",492,0.60264839210328,5.73142692056089e-50,1.21051374658483,0.959978985543987,0.355745493613811,0.138729239308811
"MK-1775",523,0.591889230989386,9.45203193183394e-51,1.13117641995131,0.887698430548946,0.342706126525223,0.1468275235113
"Dinaciclib",489,0.461262570462796,3.91241859400722e-27,1.31700298389536,0.933561755415581,0.182058618735154,0.161661094534623
"Gemcitabine",514,0.525135319921023,8.98383204432455e-38,2.79435783855142,2.29102701694195,0.260591470875377,0.199305333584449
"Bortezomib",513,0.428421754270369,2.57407599402344e-24,1.02990591126244,0.743475965629852,0.168429575811098,0.122794347803776
"GSK269962A",43,-0.144141618605212,0.356436879021174,1.21826751674171,0.965918062394143,-0.371658040838291,0.248792410095836
"SB505124",40,NA,NA,NA,NA,NA,NA
"Tamoxifen",513,0.46105062935542,2.30764188639534e-28,0.967314121993409,0.761467694351611,0.205211675006572,0.157307081608937
"Fulvestrant",541,0.497283914680391,3.87159698428334e-35,1.07743024519535,0.850818613991944,0.244204014329723,0.142635411827386
"EPZ004777",538,0.609593771153376,4.75564715585784e-56,0.753388713669771,0.597418698067884,0.367946783118575,0.129984048276973
"YK-4-279",509,0.532593327222529,1.24189106031059e-38,1.48992280847347,1.15214274231879,0.273138597057157,0.155528214068169
"Daporinad",250,0.522804023247102,6.13327663956033e-19,1.82610775661914,1.30082103136834,0.250728570911733,0.17161591060214
"BMS-345541",492,0.557385041054831,1.66701418460146e-41,1.08043512360902,0.840552271649438,0.301995157267418,0.153495666858889
"AZ960",492,0.506141792809415,2.28831055007353e-33,1.4949674942543,1.19050008703686,0.242413009511992,0.136198541728706
"Talazoparib",506,0.48763025641494,1.39150948372667e-31,1.87335379851938,1.4519265000684,0.231702657422222,0.151979727844549
"XAV939",492,0.398214002638158,3.80883604411581e-20,0.882063191573781,0.698599115873168,0.144387764023273,0.158590235887654
"Trametinib",524,0.528471482710012,5.83492974320644e-39,1.93090740872858,1.46246248280779,0.270319144152378,0.135167693941067
"Dabrafenib",515,0.529533433654738,1.45761839189818e-38,1.60373257984557,1.13738802947507,0.269610212508869,0.119598994652464
"Temozolomide",508,0.597891472941896,1.47169131385742e-50,0.967222894380192,0.734771356311593,0.355485967012817,0.124551183939689
"AZD5438",492,0.504919574306081,3.44486397495807e-33,1.32805576279318,0.985915473090669,0.240001962538547,0.147972688017499
"IAP_5620",490,0.30195405778537,8.6731897818314e-12,1.57293076208699,1.0056463404979,0.0671274663224185,0.136925491502932
"AZD2014",492,0.284245429420432,1.34705264420567e-10,1.40987311697293,1.08685509814621,0.0587799056577315,0.151982533692001
"AZD1208",491,0.583577409259319,3.77754012769628e-46,0.825756160115093,0.637856219345465,0.338065655268915,0.125654388583179
"AZD1332",492,0.295378660497363,2.31111116681859e-11,1.48804827140219,1.16584179224869,0.0623623984264106,0.141992834499379
"Ruxolitinib",492,0.532718729350136,2.05554944481208e-37,0.95254044660028,0.704491224649039,0.279772806411817,0.101582210015131
"Linsitinib",541,0.529846749522082,1.74143580020613e-40,1.09754730555977,0.840723656282754,0.274680664769199,0.114210588125334
"Epirubicin",509,0.534795803677737,5.37546173249407e-39,1.40415425418581,1.08239571863127,0.277595638875201,0.148990088068065
"Cyclophosphamide",509,0.565084024187238,2.79488584561455e-44,0.770273553719676,0.589849216709432,0.317150286381616,0.123702298378594
"Pevonedistat",508,0.539482796214952,1.05354055823324e-39,1.84150644364394,1.40961313087733,0.283942706995578,0.151879976692624
"Sapitinib",541,0.449285753763175,3.46984772217404e-28,1.47617319042816,1.11287403540464,0.189367406597502,0.138918310035704
"Uprosertib",540,0.433744330234903,3.52354376316341e-26,1.73547363784127,1.39066606168255,0.171560713093865,0.144666046245763
"LCL161",491,0.420950219714001,1.65343890110417e-22,0.968781599634995,0.710872157902342,0.170008456960022,0.117669930745533
"Lapatinib",513,0.409956058286998,3.58125728719611e-22,1.48920639703137,1.1933272942172,0.160608497090268,0.148844580122694
"Luminespib",541,0.462335867338435,5.26037437022834e-30,1.72506732014793,1.31694511925088,0.196325766052997,0.155961353484495
"Alpelisib",541,0.348652611996198,6.58451848125534e-17,1.37561056632703,1.08402950684817,0.0927136600731506,0.153589520791986
"Taselisib",542,0.237967128155073,2.04612253501627e-08,1.7929846774672,1.42531623383762,0.0200137835132507,0.136761028575839
"EPZ5676",538,0.617069667324726,9.13936117546055e-58,0.805310613626634,0.628736312141686,0.378625875098068,0.111820151137339
"SCH772984",541,0.485826841476939,2.48413288724532e-33,1.54617291552655,1.17903414925738,0.2248952298746,0.143753735508069
"IWP-2",491,0.534299378995601,1.36216888202821e-37,0.771948763754336,0.602435058039945,0.282268890903629,0.126716326308045
"Leflunomide",492,0.57978212704206,1.58197609781856e-45,0.712917917220077,0.553752455165745,0.33318242625184,0.111435317280227
"Entinostat",496,0.499590787055011,1.12789678022706e-32,1.40980792215164,1.09893400419942,0.230008317384241,0.159644187531567
"OSI-027",191,0.534047483455534,2.96614833014014e-15,1.40215214809702,1.06593444160364,0.277326762509794,0.194651273036259
"LGK974",541,0.521840946248903,4.06968638914018e-39,0.941620888024177,0.730583342098176,0.268032733381659,0.131917902824247
"VE-822",489,0.494612787526143,1.55320380552246e-31,1.52475217061167,1.24234191210084,0.234860133453033,0.154411146814352
"WZ4003",489,0.394141385542166,1.26974802119432e-19,1.27586278383271,1.04380521391455,0.14154650786145,0.16607701905935
"CZC24832",489,0.561443530584538,5.80233068719223e-42,0.834812691819403,0.661577015572427,0.308078645904018,0.14415116437583
"AZD5582",483,0.325320869704024,2.27584520532993e-13,2.24447551939664,1.59360642365741,0.0876144671737896,0.163542936000906
"GSK2606414",485,0.463001029558145,3.85571627853268e-27,1.09529536144394,0.845623157737909,0.207888285101274,0.108025124251505
"PFI3",489,0.562444695832895,3.88089060974689e-42,0.73822599110672,0.568449686232073,0.313949155227455,0.127068533194448
"PCI-34051",489,0.549850450064976,5.54156791567472e-40,1.08171612277363,0.867249598021844,0.293429305864622,0.148435783341276
"Wnt-C59",489,0.521006684192689,2.22796069640757e-35,0.95834213450758,0.758631482341716,0.266126594516171,0.155949909214811
"I-BET-762",489,0.544441173768889,4.37849262306376e-39,1.35293151926007,1.07620269407672,0.293639146836842,0.153856544000146
"RVX-208",489,0.566417686635185,7.76024209070324e-43,0.904554863292315,0.730167050357552,0.319152756042554,0.148706963008048
"OTX015",489,0.482387110973094,7.26223742727655e-30,1.65457869457307,1.32163749383546,0.225851619119455,0.161343591733738
"GSK343",488,0.531510860306694,6.23475712182249e-37,0.79999658874349,0.617552467300308,0.27923725721834,0.148810328660822
"ML323",489,0.538150074188787,4.62431207024365e-38,0.885515174346322,0.686526900475644,0.281370804363091,0.161554953804161
"Entospletinib",489,0.369883630183191,2.66614836915449e-17,1.12677179720427,0.89507265401835,0.120925222146736,0.150285332835963
"PRT062607",489,0.404573061189294,1.10741491166517e-20,1.28836927062107,1.04263948284484,0.14662631527576,0.155501331233831
"Ribociclib",42,-0.3002301560589,0.0533813848712682,1.20620325146272,0.961895656316006,-0.393084600050355,0.288729905765132
"AGI-6780",489,0.5459679439168,2.45246800317462e-39,0.913886808161714,0.718702166993816,0.294006689190044,0.14787063505711
"Picolinici-acid",489,0.552223475498934,2.21119689959448e-40,0.698803277026694,0.540064229645537,0.302448636065502,0.147907332094152
"AZD5153",492,0.541405718381923,8.14078811383067e-39,1.65961190265023,1.31690557383244,0.289028474824516,0.163682629847961
"CDK9_5576",492,0.464102043073774,1.1938325951526e-27,1.34569218011873,0.981490786154147,0.195524837581725,0.151140114351265
"CDK9_5038",492,0.494143622021876,1.18269400954346e-31,1.68366967226432,1.26471420894016,0.227840032875565,0.162677296254473
"Eg5_9814",490,0.503134695713384,8.37471081728347e-33,1.55833139609164,1.2483028619352,0.240796430856211,0.16795652727389
"ERK_2440",492,0.444662391849362,2.91289596465611e-25,1.41967399547084,1.11849633170912,0.187356437868033,0.149173211530042
"ERK_6604",492,0.450205494410652,6.29708377761168e-26,1.38960367019043,1.055248520461,0.190801643683376,0.140966975528907
"IRAK4_4710",492,0.41262253945871,1.19674600888444e-21,0.939948888139183,0.72409121977149,0.163924598015899,0.107993677216827
"JAK1_8709",492,0.554935212048054,4.40171987532724e-41,1.04816337796062,0.813551001880133,0.305468860144649,0.104181404227995
"AZD5991",489,0.649748399606008,1.26011877188545e-59,2.13833117577344,1.64004223460795,0.413793167887329,0.151299407969898
"PAK_5339",491,0.491480738963719,3.1952071053784e-31,0.878722054618591,0.655043611019508,0.237185279254282,0.094916376916531
"TAF1_5496",491,0.433242774472194,6.95583127140725e-24,1.43780846643944,1.0966464948219,0.181944571845612,0.167158691751962
"ULK1_4989",491,0.435515065707651,3.81730664467344e-24,1.5246628803714,1.11883434985928,0.167322919712016,0.105144929360873
"VSP34_8731",492,0.284936622049701,1.21011940523014e-10,1.03315992823617,0.724314144272051,0.0715234345834388,0.0896620808012493
"Selumetinib",492,0.476924545332064,2.96993919029113e-29,1.6514437950526,1.28827127779487,0.215067808676042,0.151417143539407
"IGF1R_3801",491,0.430499177680328,1.42684683195823e-23,1.79630334433497,1.45258551802509,0.159453093454426,0.186454204038312
"JAK_8517",492,0.512859004826624,2.34531401330399e-34,1.47300730616261,1.18056827762382,0.258343232392715,0.148356599369635
"AZD4547",515,0.448055823822293,8.50316307006525e-27,1.44185096255752,1.09102104622513,0.191124426696244,0.115605646384746
"Ibrutinib",486,0.444517957541107,5.90127601958344e-25,1.54960896792468,1.17559404963698,0.1764280547853,0.129307579104654
"Zoledronate",489,0.616643505843217,1.48369073846042e-52,0.7454965760959,0.587160040971854,0.376608641720691,0.133728459142566
"Acetalax",489,0.485331234364208,3.82478887742177e-30,1.97400914779258,1.4992907237212,0.225327682987104,0.184861517712824
"Carmustine",489,0.527605084570772,2.15472735465947e-36,0.848301196412767,0.657599415207606,0.274991908624274,0.137797871358529
"Topotecan",489,0.465850107717306,1.03596102241638e-27,1.72589554648465,1.35720266833657,0.198456289627378,0.159175163269062
"Teniposide",489,0.550309805827162,4.64135440590014e-40,1.69188533817755,1.29683071686262,0.288762200789854,0.148020026942656
"Mitoxantrone",489,0.559506458263504,1.25856883676388e-41,1.83754939291054,1.43101770864035,0.3105083735062,0.15928623247524
"Dactinomycin",536,0.469085383064176,1.11439008585542e-30,1.54576221114215,1.17658549793148,0.206918018055751,0.143562400846103
"Fludarabine",489,0.536425940294979,8.74703636104781e-38,1.64780293297629,1.19799123122078,0.279711422582545,0.142456627487241
"Nelarabine",489,0.604789184327094,4.18716666123356e-50,0.887400513787148,0.652324599470917,0.36167637131457,0.105745126007762
"Vincristine",486,0.580082310109589,4.78936759548894e-45,2.1506096133476,1.67813296219171,0.32972583632737,0.158270172979827
"Podophyllotoxin bromide",489,0.48922510444387,8.61795749214305e-31,1.40160217121353,1.03538721049308,0.214996887853018,0.154117837420176
"Dihydrorotenone",487,0.381138239488276,2.76460667960562e-18,1.46359155106617,1.10388191560619,0.13835028643681,0.167900408082734
"Gallibiscoquinazole",489,0.483260179006758,5.54677725425389e-30,0.7981586309596,0.628969200496786,0.228759550133478,0.140319275590055
"Elephantin",489,0.539943589478816,2.37352311513386e-38,1.22422169113884,0.960307766105696,0.284409592930724,0.174621791354883
"Sinularin",489,0.435819502819617,4.35561995416352e-24,0.905228084410711,0.723106384992994,0.179522631860263,0.155576793449119
"Sabutoclax",488,0.549980251393253,6.31761251794087e-40,1.14864749804298,0.895624999336542,0.294469391558921,0.138576891074452
"LY2109761",489,0.526345140067102,3.37936421365534e-36,0.819981356816115,0.639929409291479,0.273120053627141,0.12961236593566
"OF-1",489,0.419198212114908,3.12428654149899e-22,1.09956668530769,0.864630885119408,0.172185095918411,0.137382468000096
"MN-64",489,0.405693753411067,8.47721469565386e-21,0.983769788993571,0.775202403802851,0.155675522099677,0.144184514505304
"KRAS (G12C) Inhibitor-12",489,0.502214207014141,1.31379123789519e-32,1.36968479628693,1.10197061106228,0.246203876503557,0.147124846145246
"MG-132",525,0.475482332833301,5.702644267524e-31,0.790100945637402,0.572866423717165,0.217944571348528,0.095075575502251
"BDP-00009066",509,0.386267493923697,1.47411094343122e-19,1.14160361082405,0.853341956178995,0.126370198025249,0.142955734555989
"Buparlisib",509,0.384435771540048,2.25459208197485e-19,0.851776188041485,0.647906501436755,0.133278646166559,0.147687304057697
"Ulixertinib",515,0.395194950974243,1.06811585774427e-20,1.42166897382964,1.14116521330953,0.14204562479314,0.178308742088797
"Venetoclax",513,0.627721799957048,1.4583668051664e-57,1.40535880120404,0.937655454230688,0.378840752969313,0.107083376095099
"ABT737",508,0.597803784885662,2.3916620148527e-50,1.58904703787255,1.24525669041619,0.34642549826248,0.141976770810489
"Afuresertib",509,0.419876793484954,3.71641222525063e-23,1.43936314332994,1.11084414603644,0.158926935066166,0.143823254872339
"AGI-5198",509,0.497662375584578,3.30805823757153e-33,0.811230004794355,0.646515190817644,0.24417912955271,0.130560947882866
"AZD3759",514,0.361864962793391,2.39357906265702e-17,1.00192930597308,0.740635156063692,0.104798044521604,0.114038050874016
"AZD5363",509,0.383538851551921,2.77335722762182e-19,1.40252157599781,1.08208144672867,0.130773372351551,0.13987504050308
"AZD6738",509,0.456511656563196,1.43681741298761e-27,1.38021649598296,1.0975185574968,0.191071323747248,0.15946594405067
"AZD8186",509,0.233729537087875,9.59272742197949e-08,1.38271713920988,1.07896243094422,0.0123280414518548,0.144770353762122
"Osimertinib",509,0.399931998830051,6.20952689513931e-21,1.1885011664232,0.870647945658982,0.150868049579878,0.122569032690805
"Cediranib",509,0.333812034626375,1.02905023496989e-14,1.1388792281361,0.840594981101534,0.101512832234017,0.134677749980381
"Ipatasertib",509,0.343874325135721,1.41843340817162e-15,1.4453983076588,1.12798400012265,0.102515024447893,0.149218717964503
"GDC0810",509,0.47018073686198,2.33810299502477e-29,0.868853607850045,0.661205296056627,0.217727119309433,0.126981680259461
"GNE-317",497,0.146667578748199,0.00104083305596341,1.34937851045979,1.04831071725273,0.00543256687272031,0.165233838927845
"GSK2578215A",509,0.538783144626073,1.1619382909584e-39,0.840969492871329,0.671664486936897,0.284697949780353,0.129452415332791
"I-BRD9",509,0.632064045470598,3.9749092133713e-58,1.02264467098508,0.820753288900746,0.398516586077644,0.143130260480528
"Telomerase Inhibitor IX",509,0.498554497242994,2.44722745476888e-33,1.14462848621822,0.872352512189224,0.235939730521033,0.142113044751238
"MIRA-1",508,0.660804862685645,4.70805992956794e-65,0.912414849182269,0.709371337444568,0.435601520267078,0.11435149995949
"NVP-ADW742",509,0.425757895013773,7.89740642109292e-24,1.3277995756904,1.0396636700254,0.173534796445389,0.145613054479938
"P22077",509,0.509642926893925,5.35896236129902e-35,1.24322197179918,1.00969846809679,0.255981710906212,0.150931788438356
"Savolitinib",509,0.416958624521451,7.92498853108869e-23,1.14703825994756,0.787868792592263,0.165423515231254,0.0993159171131605
"UMI-77",509,0.326422820307774,4.21346418949008e-14,1.30618662563459,1.01140899829983,0.0791766288933873,0.162046313518362
"WIKI4",508,0.197469701779256,7.32550382245255e-06,0.912513807747233,0.699662210764475,0.0288724748986282,0.155305876080761
"Sepantronium bromide",509,0.28091589390745,1.09983333293624e-10,1.60919625799489,1.20334310652546,0.0266041987894257,0.157146307243121
"MIM1",509,0.524254838014743,2.79871802836087e-37,1.0100245563101,0.804394800997602,0.268634792753027,0.13944767861296
"WEHI-539",509,0.311584637899527,6.37566387883894e-13,1.66673436705381,1.21719500170216,0.0799445009574762,0.155531023124608
"BPD-00008900",509,0.482268243913221,5.23208483362514e-31,1.04215966590138,0.819410487919057,0.22972153935533,0.126457501670133
"Foretinib",507,0.411657658292012,3.71290237244912e-22,1.29779108495473,0.943144781193844,0.159829154516109,0.0944752963350884
"BIBR-1532",507,0.52187871855993,9.21670184005942e-37,0.882802615990721,0.701343424616734,0.268426110810053,0.0966201348180395
"Pyridostatin",507,0.472340458255967,1.54634495074128e-29,1.14256281237897,0.896159329113651,0.208084508357854,0.158718377866355
"AMG-319",506,0.596692197256935,4.03081353536495e-50,0.932638341768682,0.718625992645793,0.353123274290282,0.108010033630283
"MK-8776",506,0.531642899162815,2.93673334385319e-38,1.40042256026407,1.12542577878848,0.277518550187629,0.165775956086423
"Vinorelbine",509,0.545218920111916,9.38710352724108e-41,1.86320647253413,1.44574023438417,0.284096131096925,0.175575629423453
"VX-11e",504,0.460387745432271,8.30132048622338e-28,1.3045463318623,0.984564044025646,0.197837573096957,0.138030667204835
"LJI308",504,0.530851515144697,5.51213361222387e-38,0.883874784065663,0.680788251314195,0.279266234758862,0.13423881188286
"AZ6102",504,0.294203658397649,1.60416867527407e-11,1.09082093421894,0.797407362218542,0.0601863751187075,0.164067566356587
"GSK591",503,0.421171480682648,4.78772126044515e-23,1.0649204068575,0.810012275072801,0.169594253162837,0.10541504677734
"VE821",502,0.570545635094895,1.08659668067743e-44,1.32729138899838,1.07810251345395,0.318175848673173,0.16022776428468
"AZD6482",42,-0.0583679038816274,0.713495971974156,1.76101195931495,1.42640176138038,-0.203682797946486,0.244200209435958
"AT13148",503,0.45118781742742,1.35377875370384e-26,1.50513499631256,1.21968655727808,0.198040169430718,0.162289641761581
"BMS-754807",40,NA,NA,NA,NA,NA,NA
"JQ1",43,-0.146313393390323,0.349159529523957,1.94161731518308,1.45180786319463,-0.310982310772756,0.211435712038266
